"zip","latitude","longitude","city","state","county","exp_count","TIV","AAL","CTE_1","PML_100"
"01360",42.614152,-72.528209,"Northfield","MA","Franklin",87,22110243.41,776.92577,19140.4367,
"01364",42.578325,-72.556589,"Orange","MA","Franklin",165,58994164.74,5674.665388,174546.5063,
"01366",42.459632,-72.182962,"Petersham","MA","Worcester",31,14715619.98,260.199311,9092.5728,
"01367",42.683065,-72.715667,"Rowe","MA","Franklin",14,5769423.16,828.229967,1906.7135,
"01368",42.672182,-72.196376,"Royalston","MA","Worcester",38,16864075.44,173.092331,7305.886,
"01369",42.522178,-72.624164,"Shattuckville","MA","Franklin",,,,,
"01370",42.588812,-72.758781,"Shelburne Falls","MA","Franklin",114,48404122.44,905.547028,32914.6175,
"01373",42.464522,-72.682346,"South Deerfield","MA","Franklin",181,58004016.64,24020.374253,650072.1194,
"01375",42.565346,-72.70094,"Sunderland","MA","Franklin",129,29626106.78,4233.386545,143360.2288,
"01376",42.654878,-72.718123,"Turners Falls","MA","Franklin",106,60555657.01,1760.247206,58736.5387,
"01378",42.667059,-72.339655,"Warwick","MA","Franklin",23,9928589.95,102.634438,4749.0932,
"01379",42.581007,-72.437179,"Wendell","MA","Franklin",25,9472963.13,152.395447,6138.0626,
"01380",42.553431,-72.392694,"Wendell Depot","MA","Franklin",,,,,
"01420",42.583689,-71.816767,"Fitchburg","MA","Worcester",1883,712905461.56,33672.67032,1016877.7592,
"01430",42.654906,-71.920942,"Ashburnham","MA","Worcester",354,159028066.15,1998.259917,79561.215,
"01431",42.446396,-71.459405,"Ashby","MA","Middlesex",163,79965178.7,1121.194723,40427.8021,
"01432",42.446396,-71.459405,"Ayer","MA","Middlesex",556,189391957.21,49965.689843,176146.0673,
"01436",42.601427,-72.083838,"Baldwinville","MA","Worcester",88,38618947.13,1045.595802,45929.2229,
"01438",42.551681,-72.029434,"East Templeton","MA","Worcester",,,,,
"01440",42.582529,-72.025884,"Gardner","MA","Worcester",916,372766866.39,12626.477536,472678.8389,
"01441",42.364807,-71.896868,"Westminster","MA","Worcester",,,,,
"01450",42.446396,-71.459405,"Groton","MA","Middlesex",723,387924676.99,5393.491833,200091.8577,
"01451",42.500187,-71.575864,"Harvard","MA","Worcester",388,239747242.19,3328.530626,116749.2154,
"01452",42.483895,-72.011516,"Hubbardston","MA","Worcester",240,100908443.54,1389.72947,56050.5878,
"01453",42.471316,-71.837509,"Leominster","MA","Worcester",2304,902868468.22,84362.288727,1842353.6039,
"01460",42.446396,-71.459405,"Littleton","MA","Middlesex",877,369484612.36,52849.05194,1852672.9546,
"01462",42.583322,-71.752266,"Lunenburg","MA","Worcester",677,330202997.11,6084.565436,173358.161,
"01463",42.446396,-71.459405,"Pepperell","MA","Middlesex",623,263600314.47,7090.649152,160167.8334,
"01464",42.446396,-71.459405,"Shirley","MA","Middlesex",352,174123174.27,7746.888627,110203.4594,
"01467",42.487056,-71.613078,"Still River","MA","Worcester",,,,,
"01468",42.555059,-72.072285,"Templeton","MA","Worcester",252,88246140.17,1271.974934,50144.0289,
"01469",42.446396,-71.459405,"Townsend","MA","Middlesex",434,165637022.78,3441.895358,104282.0067,
"01470",42.446396,-71.459405,"Groton","MA","Middlesex",,,,,
"01471",42.446396,-71.459405,"Groton","MA","Middlesex",,,,,
"01472",42.446396,-71.459405,"West Groton","MA","Middlesex",,,,,
"01473",42.549489,-71.913219,"Westminster","MA","Worcester",447,181735369.81,2469.912335,98602.9523,
"01474",42.446396,-71.459405,"West Townsend","MA","Middlesex",106,52920689.91,580.314807,23083.5137,
"01475",42.661612,-72.047876,"Winchendon","MA","Worcester",367,189198800.33,3731.191647,144605.6931,
"01477",42.364807,-71.896868,"Winchendon Springs","MA","Worcester",,,,,
"01501",42.184835,-71.947184,"Auburn","MA","Worcester",1151,361954978.25,40828.412091,1661780.4032,
"01503",42.3129,-71.841656,"Berlin","MA","Worcester",174,76409605.51,7056.584954,156927.7951,
"01504",42.114078,-71.799785,"Blackstone","MA","Worcester",441,161492858.71,4248.065311,145432.0436,
"01505",42.300037,-71.943458,"Boylston","MA","Worcester",287,161305336.94,2440.148319,83857.0628,
"01506",42.19169,-72.105011,"Brookfield","MA","Worcester",127,57477716.22,1007.70609,43785.9577,
"01507",42.13277,-71.972627,"Charlton","MA","Worcester",746,321558904.68,28673.44736,886393.4967,
"01508",42.109748,-72.079455,"Charlton City","MA","Worcester",,,,,
"01509",42.364807,-71.896868,"Charlton Depot","MA","Worcester",,,,,
"01510",42.413972,-71.687523,"Clinton","MA","Worcester",783,210670672.37,22730.591331,268375.8762,
"01515",42.205311,-72.049907,"East Brookfield","MA","Worcester",94,48471753.35,756.545576,32587.3572,
"01516",42.113076,-71.891139,"Douglas","MA","Worcester",461,192571570.48,3174.690736,119158.0498,
"01517",42.364807,-71.896868,"East Princeton","MA","Worcester",,,,,
"01518",42.106405,-72.114045,"Fiskdale","MA","Worcester",162,67872917.04,915.835331,39437.8082,
"01519",42.203944,-71.682862,"Grafton","MA","Worcester",510,186108378.27,3508.286663,125099.6136,
"01520",42.336791,-71.845316,"Holden","MA","Worcester",901,466490209.18,9630.411864,355190.2759,
"01521",42.061063,-72.163991,"Holland","MA","Hampden",161,51320720.24,1066.599855,47742.0269,
"01522",42.264629,-71.795442,"Jefferson","MA","Worcester",223,69972789.76,788.636638,32685.0807,
"01523",42.427188,-71.91177,"Lancaster","MA","Worcester",371,167947668.66,5855.101,162519.6703,
"01524",42.238192,-72.012379,"Leicester","MA","Worcester",423,152703753.45,4056.364333,152871.2577,
"01525",42.364807,-71.896868,"Linwood","MA","Worcester",,,,,
"01526",42.364807,-71.896868,"Manchaug","MA","Worcester",,,,,
"01527",42.255642,-71.819961,"Millbury","MA","Worcester",898,303306411.89,17404.982238,567912.8786,
"01529",42.124662,-71.846943,"Millville","MA","Worcester",157,62227394.36,1301.583309,44067.9902,
"01531",42.320938,-72.128644,"New Braintree","MA","Worcester",31,12392959.64,210.336087,8377.1361,
"01532",42.322118,-71.64282,"Northborough","MA","Worcester",1213,502220170.61,83093.46992,2331653.2693,
"01534",42.207191,-71.856807,"Northbridge","MA","Worcester",331,138628953.54,2388.806562,90721.0521,
"01535",42.275382,-72.089338,"North Brookfield","MA","Worcester",182,65038040.61,2064.965306,84000.447,
"01536",42.407556,-71.860402,"North Grafton","MA","Worcester",570,183190606.32,4952.116569,188041.8581,
"01537",42.166241,-71.891052,"North Oxford","MA","Worcester",162,34981471.66,951.648879,30397.1721,
"01538",42.364807,-71.896868,"North Uxbridge","MA","Worcester",,,,,
"01540",42.109223,-71.855444,"Oxford","MA","Worcester",666,233017211.22,10783.581639,431176.9714,
"01541",42.451926,-71.880057,"Princeton","MA","Worcester",183,109716915.31,1519.75292,58775.2426,
"01542",42.220085,-71.914361,"Rochdale","MA","Worcester",125,51418248.41,857.529576,35397.8628,
"01543",42.383516,-71.95463,"Rutland","MA","Worcester",560,233864283.42,3243.658708,133305.1587,
"01545",42.286992,-71.715313,"Shrewsbury","MA","Worcester",2567,1049306456.13,36881.423595,1366752.1426,
"01546",42.364807,-71.896868,"Shrewsbury","MA","Worcester",,,,,
"01550",42.129251,-72.031155,"Southbridge","MA","Worcester",717,240763156.85,9636.076681,405284.0165,
"01560",42.176544,-71.681912,"South Grafton","MA","Worcester",302,99949961.87,1541.027158,62200.5785,
"01561",42.443539,-71.686137,"South Lancaster","MA","Worcester",,,,,
"01562",42.254837,-72.065612,"Spencer","MA","Worcester",604,207127277.48,5535.942911,234570.6642,
"01564",42.366765,-71.939375,"Sterling","MA","Worcester",435,187382211.47,13823.032916,168052.7348,
"01566",42.10273,-72.080996,"Sturbridge","MA","Worcester",493,194297360.11,14321.125594,630868.3147,
"01568",42.175591,-71.603197,"Upton","MA","Worcester",550,260581977.97,4027.097155,152743.0108,
"01569",42.059736,-71.638438,"Uxbridge","MA","Worcester",761,283768327.18,7541.403071,261799.9677,
"01570",42.1351,-71.994169,"Webster","MA","Worcester",760,218993104.79,16504.946575,658675.0451,
"01571",42.059189,-71.937037,"Dudley","MA","Worcester",433,186580755.85,3352.27802,140698.8402,
"01580",42.364807,-71.896868,"Westborough","MA","Worcester",,,,,
"01581",42.255222,-71.845865,"Westborough","MA","Worcester",1710,590597329.66,131024.101781,4436500.1711,
"01582",42.364807,-71.896868,"Westborough","MA","Worcester",,,,,
"01583",42.362783,-71.781215,"West Boylston","MA","Worcester",508,206967014.06,17792.727786,289905.079,
"01585",42.235638,-72.172523,"West Brookfield","MA","Worcester",249,118177383.13,3295.954165,136544.7312,
"01586",42.364807,-71.896868,"West Millbury","MA","Worcester",,,,,
"01588",42.166554,-71.899484,"Whitinsville","MA","Worcester",569,163456301.87,5955.325685,170200.586,
"01590",42.126575,-71.755193,"Sutton","MA","Worcester",499,204858952.63,3419.151149,135966.5858,
"01601",42.265275,-71.879415,"Worcester","MA","Worcester",,,,,
"01602",42.274595,-71.846966,"Worcester","MA","Worcester",1248,505599928.77,16193.38895,651256.3221,
"01603",42.245442,-71.839257,"Worcester","MA","Worcester",923,337572390.2,11011.265628,392846.4412,
"01604",42.247955,-71.76678,"Worcester","MA","Worcester",1791,568113965.44,30304.933221,1149490.2103,
"01605",42.288792,-71.796128,"Worcester","MA","Worcester",1088,600191825.34,53680.00983,1671469.5327,
"01606",42.311834,-71.794465,"Worcester","MA","Worcester",1247,431138155.08,25835.948747,811820.3298,
"01607",42.226452,-71.792506,"Worcester","MA","Worcester",381,106162669.95,7546.405674,226875.1298,
"01608",42.293501,-71.925696,"Worcester","MA","Worcester",155,17694067.92,3701.079855,144350.2498,
"01609",42.282565,-71.827685,"Worcester","MA","Worcester",795,320655307.18,27134.499378,916139.8025,
"01610",42.246483,-71.808915,"Worcester","MA","Worcester",539,289655136.71,13045.173527,459040.9373,
"01611",42.239392,-71.878716,"Cherry Valley","MA","Worcester",113,33089350.46,488.6734,20088.7486,
"01612",42.304675,-71.892875,"Paxton","MA","Worcester",241,104266888.91,1366.788897,56054.9442,
"01613",42.293316,-71.801971,"Worcester","MA","Worcester",,,,,
"01614",42.364807,-71.896868,"Worcester","MA","Worcester",,,,,
"01615",42.364807,-71.896868,"Worcester","MA","Worcester",,,,,
"01653",42.364807,-71.896868,"Worcester","MA","Worcester",,,,,
"01654",42.364807,-71.896868,"Worcester","MA","Worcester",,,,,
"01655",42.364807,-71.896868,"Worcester","MA","Worcester",,,,,
"01701",42.446396,-71.459405,"Framingham","MA","Middlesex",3070,1121996271.84,187140.761142,1385769.6284,
"01702",42.446396,-71.459405,"Framingham","MA","Middlesex",2038,504671635.49,110879.267984,3570896.8543,
"01703",42.446396,-71.459405,"Framingham","MA","Middlesex",,,,,
"01704",42.446396,-71.459405,"Framingham","MA","Middlesex",1,0,200.619305,7678.7963,
"01705",42.446396,-71.459405,"Framingham","MA","Middlesex",,,,,
"01718",42.446396,-71.459405,"Village Of Nagog Woods","MA","Middlesex",61,5477174.94,91.852917,3896.6875,
"01719",42.446396,-71.459405,"Boxborough","MA","Middlesex",430,193255552.82,9148.518615,235124.3654,
"01720",42.446396,-71.459405,"Acton","MA","Middlesex",1836,856551519.49,29106.27785,991113.5085,
"01721",42.446396,-71.459405,"Ashland","MA","Middlesex",1364,465341145.54,17489.189147,572595.4294,
"01730",42.446396,-71.459405,"Bedford","MA","Middlesex",1250,482998269.34,82218.111174,2356505.1403,
"01731",42.446396,-71.459405,"Hanscom Afb","MA","Middlesex",10,110171.56,199.605052,4716.5349,
"01740",42.436043,-71.605916,"Bolton","MA","Worcester",330,230094646.56,2927.05633,107106.1296,
"01741",42.446396,-71.459405,"Carlisle","MA","Middlesex",313,246289538.99,3476.183746,132711.9382,
"01742",42.446396,-71.459405,"Concord","MA","Middlesex",1228,636278099.48,17633.210032,561091.7449,
"01745",42.293442,-71.502762,"Fayville","MA","Worcester",46,25784263.24,500.696602,14352.8579,
"01746",42.446396,-71.459405,"Holliston","MA","Middlesex",1126,527541399.72,11274.853677,394664.0642,
"01747",42.127515,-71.533138,"Hopedale","MA","Worcester",390,157808449.88,5648.095336,190690.2136,
"01748",42.446396,-71.459405,"Hopkinton","MA","Middlesex",1364,675304847.75,17263.12173,617721.1893,
"01749",42.446396,-71.459405,"Hudson","MA","Middlesex",1209,443092182.06,20435.168601,564745.2716,
"01752",42.446396,-71.459405,"Marlborough","MA","Middlesex",2641,827248909.56,236943.69787,5112523.9105,
"01754",42.446396,-71.459405,"Maynard","MA","Middlesex",760,257793961.55,23619.478876,571875.6904,
"01756",42.100352,-71.546961,"Mendon","MA","Worcester",318,169762598.86,2754.084757,98935.9917,
"01757",42.147087,-71.528085,"Milford","MA","Worcester",1829,581391984.62,41268.285296,1514051.2823,
"01760",42.446396,-71.459405,"Natick","MA","Middlesex",3451,1129982483.32,103089.116402,3735355.6365,
"01770",42.446396,-71.459405,"Sherborn","MA","Middlesex",291,199494243.08,3155.038031,112379.7348,
"01772",42.296842,-71.533229,"Southborough","MA","Worcester",748,426256273.95,11521.691164,369470.46,
"01773",42.446396,-71.459405,"Lincoln","MA","Middlesex",360,176225309.54,12672.946744,452776.7747,
"01775",42.446396,-71.459405,"Stow","MA","Middlesex",465,251710534.94,4190.157907,142218.6266,
"01776",42.446396,-71.459405,"Sudbury","MA","Middlesex",1472,864344991.28,40422.068249,1374337.1562,
"01778",42.446396,-71.459405,"Wayland","MA","Middlesex",1136,557416901.24,14926.302597,473705.163,
"01784",42.446396,-71.459405,"Woodville","MA","Middlesex",,,,,
"01801",42.488595,-71.157271,"Woburn","MA","Middlesex",2733,781548261.83,112107.442423,3734484.9524,
"01803",42.504844,-71.201539,"Burlington","MA","Middlesex",2207,725041747.52,181183.837683,6340156.3436,
"01805",42.446396,-71.459405,"Burlington","MA","Middlesex",,,,,
"01806",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01807",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01808",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01810",42.647991,-71.165685,"Andover","MA","Essex",2430,2947617063.48,351420.516459,8155280.9052,
"01812",42.647191,-71.184202,"Andover","MA","Essex",,,,,
"01813",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01815",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01821",42.446396,-71.459405,"Billerica","MA","Middlesex",2217,783182605.16,90835.922048,3051419.8594,
"01822",42.446396,-71.459405,"Billerica","MA","Middlesex",,,,,
"01824",42.446396,-71.459405,"Chelmsford","MA","Middlesex",2222,861943682.5,72898.217944,1969748.0938,
"01826",42.446396,-71.459405,"Dracut","MA","Middlesex",1674,537436706.43,11742.632475,429551.4497,
"01827",42.446396,-71.459405,"Dunstable","MA","Middlesex",236,127346499.38,1276.804576,52706.7738,
"01830",42.792639,-71.072501,"Haverhill","MA","Essex",1156,399694486.36,24351.822069,751227.2874,
"01831",42.771095,-71.122054,"Haverhill","MA","Essex",,,,,
"01832",42.789627,-71.126562,"Haverhill","MA","Essex",1059,318197380.9,20576.472974,682812.6846,
"01833",42.72377,-70.981298,"Georgetown","MA","Essex",518,217961279.48,5982.173278,189945.6243,
"01834",42.751074,-71.021437,"Groveland","MA","Essex",287,117443690.86,5666.980867,124735.3739,
"01835",42.752844,-71.084301,"Haverhill","MA","Essex",784,263102787.1,20492.943259,576784.7176,
"01840",42.70734,-71.161052,"Lawrence","MA","Essex",111,25632108.35,24912.700862,548357.9007,
"01841",42.70979,-71.164402,"Lawrence","MA","Essex",847,335834717.83,16939.907715,525700.5901,
"01842",42.635443,-70.879123,"Lawrence","MA","Essex",,,,,
"01843",42.71037,-71.088303,"Lawrence","MA","Essex",817,274029794.2,20516.669056,658385.4138,
"01844",42.73184,-71.186915,"Methuen","MA","Essex",2724,936279156.78,53753.753635,1594915.1521,
"01845",42.672835,-71.087689,"North Andover","MA","Essex",1959,698307166.94,74189.380007,2088596.7398,
"01850",42.446396,-71.459405,"Lowell","MA","Middlesex",543,194558523.67,10200.104825,240850.8365,
"01851",42.446396,-71.459405,"Lowell","MA","Middlesex",1006,364214039,14634.4371,485733.7081,
"01852",42.446396,-71.459405,"Lowell","MA","Middlesex",1380,467897260.3,25086.907903,880080.5861,
"01853",42.446396,-71.459405,"Lowell","MA","Middlesex",,,,,
"01854",42.446396,-71.459405,"Lowell","MA","Middlesex",879,255796896.52,61127.457851,1432780.0668,
"01860",42.802441,-71.0896,"Merrimac","MA","Essex",257,103796889.54,2016.484314,68543.6818,
"01862",42.446396,-71.459405,"North Billerica","MA","Middlesex",664,255177597.08,33291.247637,1128062.4124,
"01863",42.446396,-71.459405,"North Chelmsford","MA","Middlesex",658,154672167.4,7111.539005,199504.1824,
"01864",42.581332,-71.083725,"North Reading","MA","Middlesex",1222,472271223.37,14381.355163,393183.6636,
"01865",42.446396,-71.459405,"Nutting Lake","MA","Middlesex",,,,,
"01866",42.446396,-71.459405,"Pinehurst","MA","Middlesex",,,,,
"01867",42.537065,-71.107172,"Reading","MA","Middlesex",1948,753479410.26,26169.321678,873167.0983,
"01876",42.446396,-71.459405,"Tewksbury","MA","Middlesex",1917,639576700.5,67802.213137,2324858.7774,
"01879",42.446396,-71.459405,"Tyngsboro","MA","Middlesex",760,290437762.12,10644.568975,319964.3301,
"01880",42.499891,-71.068829,"Wakefield","MA","Middlesex",1884,724115481.93,21095.693595,691177.7905,
"01885",42.635443,-70.879123,"West Boxford","MA","Essex",,,,,
"01886",42.446396,-71.459405,"Westford","MA","Middlesex",1807,778687017.92,30846.89919,979497.871,
"01887",42.561782,-71.173888,"Wilmington","MA","Middlesex",1625,868023827.46,42859.868949,1382035.1414,
"01888",42.446396,-71.459405,"Woburn","MA","Middlesex",,,,,
"01889",42.571633,-71.109646,"North Reading","MA","Middlesex",,,,,
"01890",42.454545,-71.148779,"Winchester","MA","Middlesex",1380,705995347.49,13303.423555,463010.3942,
"01899",42.635443,-70.879123,"Andover","MA","Essex",,,,,
"01901",42.461246,-70.946743,"Lynn","MA","Essex",105,8756085.17,42478.67032,791667.962,
"01902",42.473195,-70.928593,"Lynn","MA","Essex",1020,302056052.37,54120.319136,1516887.1263,
"01903",42.635443,-70.879123,"Lynn","MA","Essex",,,,,
"01904",42.488896,-70.964694,"Lynn","MA","Essex",860,327796284.24,25879.986405,816573.7614,
"01905",42.469395,-70.972844,"Lynn","MA","Essex",717,227443493.09,28920.561259,728656.8549,
"01906",42.472112,-70.997794,"Saugus","MA","Essex",1485,534159404.04,81995.986225,2728350.1484,
"01907",42.513295,-70.905893,"Swampscott","MA","Essex",818,234325452.26,42048.688846,1113878.2829,
"01908",42.427296,-70.922442,"Nahant","MA","Essex",214,72120118.96,13663.07495,234580.2001,
"01910",42.454796,-70.974694,"Lynn","MA","Essex",70,0,71478.482952,2078748.2871,
"01913",42.853539,-70.948211,"Amesbury","MA","Essex",931,367318001.43,15142.060754,482869.2402,
"01915",42.565145,-70.853843,"Beverly","MA","Essex",2271,750939891.48,64119.725692,1854319.9302,
"01921",42.683256,-71.017403,"Boxford","MA","Essex",451,293267321.12,2937.057314,105424.8742,
"01922",42.763216,-70.92812,"Byfield","MA","Essex",152,58025419.59,692.435283,21994.8878,
"01923",42.577188,-70.949245,"Danvers","MA","Essex",1804,599023802.35,77548.344314,2538592.9776,
"01929",42.62781,-70.780576,"Essex","MA","Essex",183,76337154.45,3300.526152,87334.6896,
"01930",42.630011,-70.694179,"Gloucester","MA","Essex",1068,315761844.87,88451.448184,2187182.1507,
"01931",42.635443,-70.879123,"Gloucester","MA","Essex",1,0,1225.355579,34071.4637,
"01936",42.635443,-70.879123,"Hamilton","MA","Essex",,,,,
"01937",42.635443,-70.879123,"Hathorne","MA","Essex",,,,,
"01938",42.68571,-70.864132,"Ipswich","MA","Essex",764,285746848.01,14201.110728,378758.4516,
"01940",42.533732,-71.028775,"Lynnfield","MA","Essex",853,371034734.5,14728.887738,454450.8795,
"01944",42.579503,-70.755062,"Manchester","MA","Essex",235,82293978.71,11492.589691,335115.3438,
"01945",42.56142,-70.770768,"Marblehead","MA","Essex",979,304726106.88,41051.374004,1071197.6503,
"01949",42.644942,-71.087905,"Middleton","MA","Essex",535,233262692.25,4843.624253,164811.5516,
"01950",42.80965,-70.873196,"Newburyport","MA","Essex",1301,346127847.22,33000.042325,888709.5384,
"01951",42.777524,-70.867246,"Newbury","MA","Essex",136,66550305.79,2227.085511,46655.6577,
"01952",42.851234,-70.865667,"Salisbury","MA","Essex",404,112942608.86,14913.308346,290162.9529,
"01960",42.536996,-70.973646,"Peabody","MA","Essex",3774,1044270652.08,154168.994542,4900822.6875,
"01961",42.635443,-70.879123,"Peabody","MA","Essex",,,,,
"01965",42.558113,-70.825743,"Prides Crossing","MA","Essex",,,,,
